date,country,active_users,content_created,reports,enforcements,appeals,successful_appeals,median_response_time_hours,reports_spam,reports_harassment_hate,reports_nudity,reports_misinformation,reports_child_safety,reports_other,reports_user,reports_ai,reports_trusted,enf_removed,enf_warning,enf_suspension,enf_downrank,report_rate,enforcement_rate,appeal_rate,appeal_success_rate,share_spam,share_harassment_hate,share_nudity,share_misinformation,share_child_safety,share_other,share_user,share_ai,share_trusted
2025-06-27,Indonesia,421168,14687,171,117,5,0,20.2,74,21,21,29,3,23,59,93,19,78,12,3,24,0.01164294954721863,0.6842105263157895,0.042735042735042736,0.0,0.4327485380116959,0.12280701754385964,0.12280701754385964,0.1695906432748538,0.017543859649122806,0.13450292397660818,0.34502923976608185,0.543859649122807,0.1111111111111111
2025-06-27,Philippines,204632,9428,87,60,4,0,19.7,32,15,9,23,0,8,44,36,7,32,9,3,16,0.009227831989817565,0.6896551724137931,0.06666666666666667,0.0,0.367816091954023,0.1724137931034483,0.10344827586206896,0.26436781609195403,0.0,0.09195402298850575,0.5057471264367817,0.41379310344827586,0.08045977011494253
2025-06-27,Thailand,155851,3473,31,20,0,0,22.9,13,4,3,4,0,7,10,17,4,10,4,1,5,0.008926000575871005,0.6451612903225806,0.0,,0.41935483870967744,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.0,0.22580645161290322,0.3225806451612903,0.5483870967741935,0.12903225806451613
2025-06-27,Vietnam,182323,9015,91,62,3,0,18.6,39,12,9,17,2,12,31,50,10,36,5,3,18,0.010094287298946202,0.6813186813186813,0.04838709677419355,0.0,0.42857142857142855,0.13186813186813187,0.0989010989010989,0.18681318681318682,0.02197802197802198,0.13186813186813187,0.34065934065934067,0.5494505494505495,0.10989010989010989
2025-06-28,Singapore,51825,1292,17,10,0,0,24.1,12,1,1,2,0,1,3,10,4,4,1,0,5,0.013157894736842105,0.5882352941176471,0.0,,0.7058823529411765,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.17647058823529413,0.5882352941176471,0.23529411764705882
2025-06-28,Indonesia,413528,19279,208,157,8,0,21.6,78,23,37,38,6,26,71,117,20,91,17,4,45,0.01078894133513149,0.7548076923076923,0.050955414012738856,0.0,0.375,0.11057692307692307,0.1778846153846154,0.18269230769230768,0.028846153846153848,0.125,0.34134615384615385,0.5625,0.09615384615384616
2025-06-28,Philippines,208966,5227,68,49,1,0,19.0,30,6,11,9,1,11,25,37,6,32,5,2,10,0.01300937440214272,0.7205882352941176,0.02040816326530612,0.0,0.4411764705882353,0.08823529411764706,0.16176470588235295,0.1323529411764706,0.014705882352941176,0.16176470588235295,0.36764705882352944,0.5441176470588235,0.08823529411764706
2025-06-28,Thailand,153037,4296,50,34,1,0,25.1,26,2,4,10,1,7,20,26,4,14,3,3,14,0.011638733705772812,0.68,0.029411764705882353,0.0,0.52,0.04,0.08,0.2,0.02,0.14,0.4,0.52,0.08
2025-06-28,Vietnam,193142,8304,125,86,2,0,24.8,62,18,13,15,3,14,40,74,11,48,13,4,21,0.015052986512524085,0.688,0.023255813953488372,0.0,0.496,0.144,0.104,0.12,0.024,0.112,0.32,0.592,0.088
2025-06-29,Singapore,49416,2450,21,12,0,0,20.9,9,3,3,4,0,2,8,13,0,7,1,0,4,0.008571428571428572,0.5714285714285714,0.0,,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.0,0.09523809523809523,0.38095238095238093,0.6190476190476191,0.0
2025-06-29,Indonesia,390476,11484,178,134,10,1,22.4,63,27,22,40,3,23,77,81,20,81,13,7,33,0.01549982584465343,0.7528089887640449,0.07462686567164178,0.1,0.3539325842696629,0.15168539325842698,0.12359550561797752,0.2247191011235955,0.016853932584269662,0.12921348314606743,0.43258426966292135,0.4550561797752809,0.11235955056179775
2025-06-29,Philippines,205397,7330,75,48,1,0,19.0,31,16,4,16,2,6,26,41,8,27,4,3,14,0.010231923601637109,0.64,0.020833333333333332,0.0,0.41333333333333333,0.21333333333333335,0.05333333333333334,0.21333333333333335,0.02666666666666667,0.08,0.3466666666666667,0.5466666666666666,0.10666666666666667
2025-06-29,Thailand,146151,6513,76,50,2,0,24.9,27,16,6,13,2,12,37,29,10,29,10,3,8,0.011668969752802088,0.6578947368421053,0.04,0.0,0.35526315789473684,0.21052631578947367,0.07894736842105263,0.17105263157894737,0.02631578947368421,0.15789473684210525,0.4868421052631579,0.3815789473684211,0.13157894736842105
2025-06-29,Vietnam,184992,4350,47,29,0,0,22.0,18,7,0,9,0,13,26,19,2,19,4,0,6,0.010804597701149426,0.6170212765957447,0.0,,0.3829787234042553,0.14893617021276595,0.0,0.19148936170212766,0.0,0.2765957446808511,0.5531914893617021,0.40425531914893614,0.0425531914893617
2025-06-30,Singapore,45897,1370,12,6,0,0,23.3,5,3,2,1,0,1,5,6,1,4,0,1,1,0.008759124087591242,0.5,0.0,,0.4166666666666667,0.25,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.4166666666666667,0.5,0.08333333333333333
2025-06-30,Indonesia,431133,18349,249,179,8,0,20.3,103,39,16,51,4,36,107,112,30,94,23,6,56,0.013570221810452886,0.7188755020080321,0.0446927374301676,0.0,0.41365461847389556,0.1566265060240964,0.0642570281124498,0.20481927710843373,0.01606425702811245,0.14457831325301204,0.42971887550200805,0.4497991967871486,0.12048192771084337
2025-06-30,Philippines,201517,6533,94,65,1,0,19.4,34,18,15,11,3,13,31,57,6,38,10,3,14,0.014388489208633094,0.6914893617021277,0.015384615384615385,0.0,0.3617021276595745,0.19148936170212766,0.1595744680851064,0.11702127659574468,0.031914893617021274,0.13829787234042554,0.32978723404255317,0.6063829787234043,0.06382978723404255
2025-06-30,Thailand,150426,3898,51,31,0,0,21.1,17,5,8,11,0,10,19,25,7,20,7,2,2,0.013083632632119035,0.6078431372549019,0.0,,0.3333333333333333,0.09803921568627451,0.1568627450980392,0.21568627450980393,0.0,0.19607843137254902,0.37254901960784315,0.49019607843137253,0.13725490196078433
2025-06-30,Vietnam,181499,5925,64,47,1,0,23.0,29,9,4,10,1,11,27,28,9,33,5,1,8,0.01080168776371308,0.734375,0.02127659574468085,0.0,0.453125,0.140625,0.0625,0.15625,0.015625,0.171875,0.421875,0.4375,0.140625
2025-07-01,Singapore,50618,2347,22,14,0,0,21.5,9,0,5,2,0,6,5,16,1,9,1,0,4,0.009373668512995313,0.6363636363636364,0.0,,0.4090909090909091,0.0,0.22727272727272727,0.09090909090909091,0.0,0.2727272727272727,0.22727272727272727,0.7272727272727273,0.045454545454545456
2025-07-01,Indonesia,384782,16557,232,162,9,1,22.4,82,29,30,59,0,32,99,109,24,87,22,10,43,0.014012200277828108,0.6982758620689655,0.05555555555555555,0.1111111111111111,0.35344827586206895,0.125,0.12931034482758622,0.2543103448275862,0.0,0.13793103448275862,0.4267241379310345,0.4698275862068966,0.10344827586206896
2025-07-01,Philippines,196235,5693,62,41,1,0,23.6,18,10,7,17,0,10,29,24,9,22,4,1,14,0.010890567363428772,0.6612903225806451,0.024390243902439025,0.0,0.2903225806451613,0.16129032258064516,0.11290322580645161,0.27419354838709675,0.0,0.16129032258064516,0.46774193548387094,0.3870967741935484,0.14516129032258066
2025-07-01,Thailand,149044,4003,50,34,1,0,22.3,20,8,3,10,1,8,24,22,4,19,4,0,11,0.012490632025980514,0.68,0.029411764705882353,0.0,0.4,0.16,0.06,0.2,0.02,0.16,0.48,0.44,0.08
2025-07-01,Vietnam,182991,8066,100,64,4,0,18.6,34,13,9,29,4,11,43,41,16,42,14,2,6,0.012397718819737169,0.64,0.0625,0.0,0.34,0.13,0.09,0.29,0.04,0.11,0.43,0.41,0.16
2025-07-02,Singapore,48690,1554,22,14,0,0,19.3,13,2,2,1,0,4,6,13,3,6,4,0,4,0.014157014157014158,0.6363636363636364,0.0,,0.5909090909090909,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.18181818181818182,0.2727272727272727,0.5909090909090909,0.13636363636363635
2025-07-02,Indonesia,387622,18633,205,142,12,2,23.0,73,21,17,65,0,29,94,92,19,86,18,6,32,0.01100198572425267,0.6926829268292682,0.08450704225352113,0.16666666666666666,0.35609756097560974,0.1024390243902439,0.08292682926829269,0.3170731707317073,0.0,0.14146341463414633,0.4585365853658537,0.44878048780487806,0.09268292682926829
2025-07-02,Philippines,209182,5731,66,46,0,0,24.7,31,8,10,10,1,6,25,36,5,29,9,1,7,0.011516314779270634,0.696969696969697,0.0,,0.4696969696969697,0.12121212121212122,0.15151515151515152,0.15151515151515152,0.015151515151515152,0.09090909090909091,0.3787878787878788,0.5454545454545454,0.07575757575757576
2025-07-02,Thailand,136906,3409,36,24,0,0,25.3,13,3,8,6,0,6,14,20,2,13,4,0,7,0.010560281607509533,0.6666666666666666,0.0,,0.3611111111111111,0.08333333333333333,0.2222222222222222,0.16666666666666666,0.0,0.16666666666666666,0.3888888888888889,0.5555555555555556,0.05555555555555555
2025-07-02,Vietnam,186681,6203,93,65,3,0,24.0,30,17,11,20,4,11,43,42,8,38,8,2,17,0.014992745445752055,0.6989247311827957,0.046153846153846156,0.0,0.3225806451612903,0.1827956989247312,0.11827956989247312,0.21505376344086022,0.043010752688172046,0.11827956989247312,0.46236559139784944,0.45161290322580644,0.08602150537634409
2025-07-03,Singapore,51088,1333,18,12,0,0,21.5,6,2,4,6,0,0,6,10,2,7,4,0,1,0.01350337584396099,0.6666666666666666,0.0,,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111
2025-07-03,Indonesia,384867,7959,123,84,3,0,23.5,47,14,16,31,0,15,50,66,7,53,9,0,22,0.015454202789295138,0.6829268292682927,0.03571428571428571,0.0,0.3821138211382114,0.11382113821138211,0.13008130081300814,0.25203252032520324,0.0,0.12195121951219512,0.4065040650406504,0.5365853658536586,0.056910569105691054
2025-07-03,Philippines,206388,6779,67,47,2,0,22.5,33,5,7,14,1,7,36,28,3,24,6,0,17,0.009883463637704676,0.7014925373134329,0.0425531914893617,0.0,0.4925373134328358,0.07462686567164178,0.1044776119402985,0.208955223880597,0.014925373134328358,0.1044776119402985,0.5373134328358209,0.417910447761194,0.04477611940298507
2025-07-03,Thailand,147362,3737,53,36,0,0,23.3,21,4,4,14,1,9,24,25,4,20,6,2,8,0.014182499331014183,0.6792452830188679,0.0,,0.39622641509433965,0.07547169811320754,0.07547169811320754,0.2641509433962264,0.018867924528301886,0.16981132075471697,0.4528301886792453,0.4716981132075472,0.07547169811320754
2025-07-03,Vietnam,180058,7831,87,61,3,0,17.7,33,13,10,20,2,9,34,41,12,34,8,3,16,0.011109692248754948,0.7011494252873564,0.04918032786885246,0.0,0.3793103448275862,0.14942528735632185,0.11494252873563218,0.22988505747126436,0.022988505747126436,0.10344827586206896,0.39080459770114945,0.47126436781609193,0.13793103448275862
2025-07-04,Singapore,53838,1121,12,7,0,0,20.6,2,5,2,2,0,1,3,6,3,6,0,1,0,0.010704727921498661,0.5833333333333334,0.0,,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.25,0.5,0.25
2025-07-04,Indonesia,397641,9893,136,93,5,0,21.9,46,22,21,29,1,17,55,66,15,53,17,8,15,0.013747093904781158,0.6838235294117647,0.053763440860215055,0.0,0.3382352941176471,0.16176470588235295,0.15441176470588236,0.21323529411764705,0.007352941176470588,0.125,0.40441176470588236,0.4852941176470588,0.11029411764705882
2025-07-04,Philippines,194589,7697,76,52,2,0,17.9,28,7,10,17,3,11,27,34,15,26,7,5,14,0.009873976874106795,0.6842105263157895,0.038461538461538464,0.0,0.3684210526315789,0.09210526315789473,0.13157894736842105,0.2236842105263158,0.039473684210526314,0.14473684210526316,0.35526315789473684,0.4473684210526316,0.19736842105263158
2025-07-04,Thailand,155021,7523,84,56,2,0,18.1,34,12,8,22,0,8,41,36,7,32,3,3,18,0.011165758341087332,0.6666666666666666,0.03571428571428571,0.0,0.40476190476190477,0.14285714285714285,0.09523809523809523,0.2619047619047619,0.0,0.09523809523809523,0.4880952380952381,0.42857142857142855,0.08333333333333333
2025-07-04,Vietnam,175634,6495,93,69,2,0,20.4,38,11,10,20,3,11,33,52,8,38,9,2,20,0.014318706697459584,0.7419354838709677,0.028985507246376812,0.0,0.40860215053763443,0.11827956989247312,0.10752688172043011,0.21505376344086022,0.03225806451612903,0.11827956989247312,0.3548387096774194,0.5591397849462365,0.08602150537634409
2025-07-05,Singapore,48985,1803,15,8,0,0,18.2,9,1,2,1,0,2,6,7,2,2,1,0,5,0.008319467554076539,0.5333333333333333,0.0,,0.6,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.4,0.4666666666666667,0.13333333333333333
2025-07-05,Indonesia,395208,8915,121,79,4,0,19.3,44,17,12,29,3,16,49,56,16,37,10,3,29,0.013572630398205271,0.6528925619834711,0.05063291139240506,0.0,0.36363636363636365,0.14049586776859505,0.09917355371900827,0.2396694214876033,0.024793388429752067,0.1322314049586777,0.4049586776859504,0.4628099173553719,0.1322314049586777
2025-07-05,Philippines,188257,5964,66,46,2,0,25.2,26,5,6,21,0,8,30,29,7,27,4,0,15,0.011066398390342052,0.696969696969697,0.043478260869565216,0.0,0.3939393939393939,0.07575757575757576,0.09090909090909091,0.3181818181818182,0.0,0.12121212121212122,0.45454545454545453,0.4393939393939394,0.10606060606060606
2025-07-05,Thailand,156598,4179,42,29,1,0,17.5,11,8,5,14,0,4,24,14,4,18,4,0,7,0.010050251256281407,0.6904761904761905,0.034482758620689655,0.0,0.2619047619047619,0.19047619047619047,0.11904761904761904,0.3333333333333333,0.0,0.09523809523809523,0.5714285714285714,0.3333333333333333,0.09523809523809523
2025-07-05,Vietnam,173330,5827,71,49,2,0,21.4,23,12,6,17,1,12,35,28,8,27,9,1,12,0.012184657628282134,0.6901408450704225,0.04081632653061224,0.0,0.323943661971831,0.16901408450704225,0.08450704225352113,0.23943661971830985,0.014084507042253521,0.16901408450704225,0.49295774647887325,0.39436619718309857,0.11267605633802817
2025-07-06,Singapore,48979,1836,16,8,0,0,21.9,8,2,1,1,1,3,7,7,2,6,0,0,2,0.008714596949891068,0.5,0.0,,0.5,0.125,0.0625,0.0625,0.0625,0.1875,0.4375,0.4375,0.125
2025-07-06,Indonesia,354343,16232,252,168,12,0,24.1,87,39,40,63,5,18,95,125,32,104,16,6,42,0.015524889107934944,0.6666666666666666,0.07142857142857142,0.0,0.34523809523809523,0.15476190476190477,0.15873015873015872,0.25,0.01984126984126984,0.07142857142857142,0.376984126984127,0.49603174603174605,0.12698412698412698
2025-07-06,Philippines,212106,7229,79,47,1,0,24.4,28,13,8,25,2,3,27,37,15,28,4,1,14,0.010928205837598562,0.5949367088607594,0.02127659574468085,0.0,0.35443037974683544,0.16455696202531644,0.10126582278481013,0.31645569620253167,0.02531645569620253,0.0379746835443038,0.34177215189873417,0.46835443037974683,0.189873417721519
2025-07-06,Thailand,145449,2985,33,19,0,0,17.5,13,2,4,4,2,8,14,14,5,8,6,1,4,0.011055276381909548,0.5757575757575758,0.0,,0.3939393939393939,0.06060606060606061,0.12121212121212122,0.12121212121212122,0.06060606060606061,0.24242424242424243,0.42424242424242425,0.42424242424242425,0.15151515151515152
2025-07-06,Vietnam,202810,5297,64,42,0,0,24.7,23,9,9,16,0,7,29,30,5,24,11,1,6,0.012082310741929394,0.65625,0.0,,0.359375,0.140625,0.140625,0.25,0.0,0.109375,0.453125,0.46875,0.078125
2025-07-07,Singapore,52157,1490,20,12,0,0,17.7,10,0,3,6,0,1,7,12,1,6,0,0,6,0.013422818791946308,0.6,0.0,,0.5,0.0,0.15,0.3,0.0,0.05,0.35,0.6,0.05
2025-07-07,Indonesia,388565,19307,269,208,15,1,19.5,107,32,27,65,5,33,114,122,33,122,27,6,53,0.013932770497746931,0.7732342007434945,0.07211538461538461,0.06666666666666667,0.39776951672862454,0.11895910780669144,0.10037174721189591,0.241635687732342,0.01858736059479554,0.12267657992565056,0.42379182156133827,0.45353159851301117,0.12267657992565056
2025-07-07,Philippines,204785,6619,62,40,1,0,18.2,24,5,8,16,1,8,30,26,6,28,4,0,8,0.009366973863121318,0.6451612903225806,0.025,0.0,0.3870967741935484,0.08064516129032258,0.12903225806451613,0.25806451612903225,0.016129032258064516,0.12903225806451613,0.4838709677419355,0.41935483870967744,0.0967741935483871
2025-07-07,Thailand,137969,5639,63,41,1,0,24.0,19,15,9,10,2,8,26,26,11,21,9,1,10,0.011172193651356624,0.6507936507936508,0.024390243902439025,0.0,0.30158730158730157,0.23809523809523808,0.14285714285714285,0.15873015873015872,0.031746031746031744,0.12698412698412698,0.4126984126984127,0.4126984126984127,0.1746031746031746
2025-07-07,Vietnam,173608,4285,64,40,2,0,24.5,25,4,5,19,1,10,29,29,6,21,3,0,16,0.014935822637106185,0.625,0.05,0.0,0.390625,0.0625,0.078125,0.296875,0.015625,0.15625,0.453125,0.453125,0.09375
2025-07-08,Singapore,48951,1066,15,8,0,0,20.5,1,6,2,3,0,3,8,7,0,5,3,0,0,0.014071294559099437,0.5333333333333333,0.0,,0.06666666666666667,0.4,0.13333333333333333,0.2,0.0,0.2,0.5333333333333333,0.4666666666666667,0.0
2025-07-08,Indonesia,420702,14835,206,140,7,0,25.4,85,22,19,58,4,18,75,106,25,74,21,7,38,0.0138860802157061,0.6796116504854369,0.05,0.0,0.41262135922330095,0.10679611650485436,0.09223300970873786,0.2815533980582524,0.019417475728155338,0.08737864077669903,0.3640776699029126,0.5145631067961165,0.12135922330097088
2025-07-08,Philippines,212350,9157,114,81,4,0,22.3,51,17,11,22,1,12,46,58,10,51,12,1,17,0.012449492191765861,0.7105263157894737,0.04938271604938271,0.0,0.4473684210526316,0.14912280701754385,0.09649122807017543,0.19298245614035087,0.008771929824561403,0.10526315789473684,0.40350877192982454,0.5087719298245614,0.08771929824561403
2025-07-08,Thailand,144675,4813,66,42,2,0,20.3,23,10,5,20,1,7,25,31,10,20,7,3,12,0.013712861001454394,0.6363636363636364,0.047619047619047616,0.0,0.3484848484848485,0.15151515151515152,0.07575757575757576,0.30303030303030304,0.015151515151515152,0.10606060606060606,0.3787878787878788,0.4696969696969697,0.15151515151515152
2025-07-08,Vietnam,167390,4214,50,32,0,0,21.0,17,5,6,15,0,7,22,24,4,17,5,0,10,0.011865211200759373,0.64,0.0,,0.34,0.1,0.12,0.3,0.0,0.14,0.44,0.48,0.08
2025-07-09,Singapore,48556,1840,16,11,0,0,18.9,7,4,3,2,0,0,5,11,0,7,2,0,2,0.008695652173913044,0.6875,0.0,,0.4375,0.25,0.1875,0.125,0.0,0.0,0.3125,0.6875,0.0
2025-07-09,Indonesia,393025,9494,102,74,3,0,17.5,41,14,9,20,2,16,43,51,8,46,6,1,21,0.010743627554244786,0.7254901960784313,0.04054054054054054,0.0,0.4019607843137255,0.13725490196078433,0.08823529411764706,0.19607843137254902,0.0196078431372549,0.1568627450980392,0.4215686274509804,0.5,0.0784313725490196
2025-07-09,Philippines,204060,9553,126,85,4,0,20.2,58,9,12,29,1,17,49,69,8,48,13,4,20,0.013189573955825396,0.6746031746031746,0.047058823529411764,0.0,0.4603174603174603,0.07142857142857142,0.09523809523809523,0.23015873015873015,0.007936507936507936,0.1349206349206349,0.3888888888888889,0.5476190476190477,0.06349206349206349
2025-07-09,Thailand,146776,4551,52,33,1,0,21.5,23,4,2,15,0,8,22,23,7,15,10,2,6,0.011426060206548011,0.6346153846153846,0.030303030303030304,0.0,0.4423076923076923,0.07692307692307693,0.038461538461538464,0.28846153846153844,0.0,0.15384615384615385,0.4230769230769231,0.4423076923076923,0.1346153846153846
2025-07-09,Vietnam,175674,8663,83,54,3,0,22.8,31,10,6,23,5,8,39,34,10,32,6,6,10,0.00958097656700912,0.6506024096385542,0.05555555555555555,0.0,0.37349397590361444,0.12048192771084337,0.07228915662650602,0.27710843373493976,0.060240963855421686,0.0963855421686747,0.46987951807228917,0.40963855421686746,0.12048192771084337
2025-07-10,Singapore,52307,1090,9,3,0,0,20.4,4,1,0,2,1,1,3,5,1,1,1,0,1,0.008256880733944955,0.3333333333333333,0.0,,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.1111111111111111
2025-07-10,Indonesia,376403,12222,144,102,7,0,24.2,49,29,20,25,5,16,52,73,19,62,14,5,21,0.011782032400589101,0.7083333333333334,0.06862745098039216,0.0,0.3402777777777778,0.2013888888888889,0.1388888888888889,0.1736111111111111,0.034722222222222224,0.1111111111111111,0.3611111111111111,0.5069444444444444,0.13194444444444445
2025-07-10,Philippines,186849,4343,42,26,0,0,20.7,13,7,7,10,1,4,17,23,2,16,5,1,4,0.009670734515311996,0.6190476190476191,0.0,,0.30952380952380953,0.16666666666666666,0.16666666666666666,0.23809523809523808,0.023809523809523808,0.09523809523809523,0.40476190476190477,0.5476190476190477,0.047619047619047616
2025-07-10,Thailand,164486,5858,58,39,0,0,19.0,20,5,7,16,0,10,33,21,4,24,7,0,8,0.009900990099009901,0.6724137931034483,0.0,,0.3448275862068966,0.08620689655172414,0.1206896551724138,0.27586206896551724,0.0,0.1724137931034483,0.5689655172413793,0.3620689655172414,0.06896551724137931
2025-07-10,Vietnam,181253,7645,83,59,3,0,24.2,28,20,7,17,3,8,30,40,13,37,6,2,14,0.010856769130150426,0.7108433734939759,0.05084745762711865,0.0,0.3373493975903614,0.24096385542168675,0.08433734939759036,0.20481927710843373,0.03614457831325301,0.0963855421686747,0.3614457831325301,0.4819277108433735,0.1566265060240964
2025-07-11,Singapore,49702,1959,21,13,0,0,19.8,8,2,6,3,0,2,7,14,0,8,0,2,3,0.010719754977029096,0.6190476190476191,0.0,,0.38095238095238093,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.0,0.09523809523809523,0.3333333333333333,0.6666666666666666,0.0
